Gender,Married,Dependents,Education,Self_Employed,Loan_Amount,Credit_History,Loan_Status,TotalIncome,Debt_to_Income_Ratio,Family_Size,Balance_Income,Property_Area_Semiurban,Property_Area_Urban,Income_Band_Medium,Income_Band_High,Income_Band_Very High,Credit_Risk_Category_Low Risk,Credit_Risk_Category_Medium Risk
1,1,-0.7378063230712658,0,0,0.8008418379368276,1,1,0.236049911838164,0.3117340077499877,-0.3176404852512464,0.22246364681665629,False,False,False,True,False,False,True
0,1,-0.7378063230712658,0,0,-0.4551170825180025,1,0,-0.5609017332964997,0.06499397382494755,-0.3176404852512464,-0.5294439293829102,False,False,True,False,False,False,True
1,1,-0.7378063230712658,0,0,-0.15009848755040087,1,1,-0.14711330270037956,-0.1873735071558785,-0.3176404852512464,-0.11976194353843785,False,False,True,False,False,True,False
1,0,-0.7378063230712658,0,0,-1.3342883268363834,0,0,-1.377342152285985,0.5149802031000728,-1.1169489194490545,-1.3066775547755194,True,False,False,False,False,False,False
1,1,1.2447454597110414,0,0,1.123802703196641,1,1,0.6282614856664461,0.13287519490227567,1.28097638314437,0.6089026784233583,True,False,False,True,False,False,True
1,1,-0.7378063230712658,1,0,-0.7601356774856041,1,1,-0.9068274692195808,0.310445882136057,-0.3176404852512464,-0.8691578454378684,False,False,True,False,False,False,True
1,1,2.236021351102195,0,0,2.22725232616767,1,1,2.2135949356469347,-0.3711988639661529,2.080284817342178,2.129995558597438,False,True,False,False,True,True,False
1,1,2.236021351102195,1,0,-1.0113274615765702,1,0,-0.9301443950815994,-0.10896140887995624,2.080284817342178,-0.9599767987031183,False,False,True,False,False,True,False
1,1,-0.7378063230712658,0,0,0.8905531893978869,1,1,1.7881915438471598,-0.8939970103069819,-0.3176404852512464,1.8177755058636162,True,False,False,False,True,True,False
1,1,-0.7378063230712658,1,1,-0.903673839823299,1,0,-0.3879388653349592,-0.8184271098065218,-0.3176404852512464,-0.32619765030203074,True,False,True,False,False,True,False
1,1,-0.7378063230712658,0,0,-0.38334800134915503,1,1,-0.2553456003584059,-0.32120573077558656,-0.3176404852512464,-0.21839499462633452,False,False,True,False,False,True,False
1,1,1.2447454597110414,0,0,-0.6524820557323329,1,1,-0.8807264328068735,0.4428273486581061,1.28097638314437,-0.848227226270065,False,False,True,False,False,False,True
1,1,2.236021351102195,0,0,2.22725232616767,0,0,2.2135949356469347,-0.3711988639661529,2.080284817342178,2.1821227672867773,True,False,False,False,True,False,False
1,1,0.2534695683198878,0,0,-0.38334800134915503,1,1,-0.8507972443869691,0.8497131915771783,0.4816679489465618,-0.8323199557025343,True,False,True,False,False,False,True
1,0,-0.7378063230712658,1,0,-0.634539785440121,0,0,-0.8389647745465418,0.36914208337091425,-1.1169489194490545,-0.7807508968576701,False,True,True,False,False,False,False
1,1,0.2534695683198878,0,0,0.7649572973524039,0,0,2.2135949356469347,-1.1554410315548078,0.4816679489465618,2.2633535035808716,False,True,False,False,True,False,False
1,0,-0.7378063230712658,0,0,-1.262519245667536,1,0,0.27293937663479034,-1.727654154606165,-1.1169489194490545,0.375117629280503,False,False,False,True,False,True,False
1,1,-0.7378063230712658,0,0,-1.154865623914265,1,1,-0.5549854983762861,-0.9702218688622297,-0.3176404852512464,-0.5572318180685466,True,False,True,False,False,True,False
1,1,0.2534695683198878,0,0,2.2003389207293527,1,0,2.2135949356469347,-0.3856327688910978,0.4816679489465618,2.183617811513049,True,False,False,False,True,True,False
0,1,-0.7378063230712658,0,0,-0.5268861636868499,1,1,-0.8942989717414813,0.7119558702479446,-0.3176404852512464,-0.8691977132839023,True,False,True,False,False,False,True
1,1,-0.7378063230712658,0,1,-0.3115789201803076,1,1,2.2135949356469347,-1.7327972285525908,-0.3176404852512464,2.3231552726317384,True,False,False,False,True,True,False
1,1,0.2534695683198878,0,1,-1.2804615159597479,0,0,-1.3978749675973148,0.7735628834523675,0.4816679489465618,-1.3596918230391128,False,False,False,False,False,False,False
1,1,-0.7378063230712658,0,0,-1.423999678297443,1,1,-0.5824785900643378,-1.3375665178180076,-0.3176404852512464,-0.49786859532405253,False,False,True,False,False,True,False
1,1,-0.7378063230712658,0,1,0.5496500538458616,1,1,-0.07820656657083222,0.512320523727707,-0.3176404852512464,-0.08758859178907166,False,False,True,False,False,False,True
1,1,-0.7378063230712658,0,0,0.9084954596900988,1,1,1.090423837080784,-0.45255102185912843,-0.3176404852512464,0.9099846516714566,False,False,False,True,False,True,False
1,0,-0.7378063230712658,1,0,-1.6034223812195614,1,1,-0.4558015600079982,-1.7003778212165637,-1.1169489194490545,-0.3572945702084813,False,False,True,False,False,True,False
1,0,-0.7378063230712658,0,0,0.4778809726770142,1,0,2.020316761010837,-1.2363659223419203,-1.1169489194490545,2.080026197074685,True,False,False,False,True,True,False
1,1,-0.7378063230712658,1,0,0.40611189150816673,1,0,-0.05628169598415806,0.316611516467717,-0.3176404852512464,-0.05700995388106148,False,True,False,True,False,False,True
1,0,-0.7378063230712658,0,0,-1.1010388130376294,1,1,-0.8132117519526706,-0.5075278068277538,-1.1169489194490545,-0.7537005633236613,True,False,True,False,False,True,False
1,0,-0.7378063230712658,0,0,-0.3115789201803076,1,1,-0.69732315028025,0.5717714854838345,-1.1169489194490545,-0.6780712593973315,False,False,True,False,False,False,True
1,1,0.2534695683198878,0,0,0.5855345944302853,1,0,-0.16938618710588982,0.7107063477852245,0.4816679489465618,-0.18359036503872983,True,False,True,False,False,False,True
1,0,-0.7378063230712658,0,0,0.8905531893978869,1,1,2.049201907974233,-1.017735689375167,-1.1169489194490545,2.0868834665925173,False,False,False,False,True,True,False
0,0,-0.7378063230712658,1,0,-0.3115789201803076,1,1,-0.6691340309545261,0.5061811835759243,-1.1169489194490545,-0.6490075996386102,False,True,True,False,False,False,True
0,1,-0.7378063230712658,0,0,-0.43717481222579063,1,1,0.012973053964225384,-0.6968582466052884,-0.3176404852512464,0.0612380774555195,True,False,False,True,False,True,False
1,0,-0.7378063230712658,0,1,-0.9754429209921464,1,0,1.6723029421747393,-1.9759025685540257,-1.1169489194490545,1.8019479709881536,False,True,False,False,True,True,False
1,1,0.2534695683198878,1,0,-0.8498470289466633,1,1,-0.3809785889582372,-0.7554732808184395,0.4816679489465618,-0.3220115264684698,True,False,True,False,False,True,False
1,0,1.2447454597110414,0,0,0.5137655132614379,0,1,-0.4425770348922265,1.1862980532330483,0.4816679489465618,-0.461269912664922,True,False,True,False,False,False,False
1,1,2.236021351102195,1,0,-0.16804075784261274,1,0,-0.7665779002286335,0.9863306242820566,2.080284817342178,-0.8850252481593649,False,True,True,False,False,False,True
1,1,0.2534695683198878,1,0,-0.04244486579712973,1,1,-0.5609017332964997,0.671311676651567,0.4816679489465618,-0.5523679408524091,False,True,True,False,False,False,True
1,1,1.2447454597110414,1,0,-0.23980983901146016,1,1,-0.7926789366413408,0.9371287983234655,1.28097638314437,-0.7803721523203477,True,False,True,False,False,False,True
0,0,-0.7378063230712658,1,0,-0.3115789201803076,1,1,-0.6218041515928168,0.4014756596120234,-1.1169489194490545,-0.6002093560931029,True,False,True,False,False,False,True
0,0,-0.7378063230712658,0,0,-1.029269731868782,1,1,-1.0268922367180346,0.09190819984437806,-1.1169489194490545,-0.9779970651104462,False,True,True,False,False,False,True
1,0,-0.7378063230712658,1,0,-1.4778264891740784,1,1,0.10832884032531616,-1.8661683070868975,-1.1169489194490545,0.21736056252431551,False,False,False,True,False,True,False
1,0,-0.7378063230712658,0,0,-1.406057408005231,1,1,-1.2931228081276493,-0.0121130234424607,-1.1169489194490545,-1.2315565658861218,False,True,False,False,False,False,True
1,0,-0.7378063230712658,0,0,-0.1859830281348246,1,0,-0.9663378322405536,1.6015351032119938,-1.1169489194490545,-0.9624087373111869,True,False,True,False,False,False,True
0,0,-0.7378063230712658,0,0,1.374994487287607,1,0,1.3242891233386416,-0.3020602188105867,-1.1169489194490545,1.3125701609218927,True,False,False,True,False,True,False
1,1,2.236021351102195,0,0,-0.16804075784261274,0,0,-0.5271443928693983,0.4168429982523166,2.080284817342178,-0.5105864382088702,True,False,True,False,False,False,False
1,1,0.2534695683198878,0,1,1.8414935148851155,1,1,0.5541345422543573,0.8360930803572176,0.4816679489465618,0.49260817154243924,False,True,False,True,False,False,True
1,1,2.236021351102195,1,1,-0.13215621725818902,1,1,-0.1711262562000703,-0.1335203097755373,2.080284817342178,-0.14551657207634472,False,False,True,False,False,True,False
1,1,-0.7378063230712658,0,0,-0.006560325212706013,1,1,-0.00025147115154632905,-0.21529315505891408,-0.3176404852512464,0.0236825664915748,False,True,False,True,False,True,False
1,1,2.236021351102195,1,0,-0.6704243260245448,1,1,-0.4738982785874753,-0.38770840802265927,2.080284817342178,-0.4277809219964365,True,False,True,False,False,True,False
1,1,-0.7378063230712658,0,0,-0.04244486579712973,1,0,-1.477222118291945,5.476632948853039,-0.3176404852512464,-1.497116288318005,False,False,False,False,False,False,True
1,1,-0.7378063230712658,0,0,-0.11421394696597717,1,1,-0.24107703378612594,-0.010952653547744806,-0.3176404852512464,-0.21863420170253794,True,False,True,False,False,False,True
1,1,1.2447454597110414,0,0,-1.1728078942064768,0,0,-0.415779970841847,-1.1477679676967074,1.28097638314437,-0.33995205718372995,True,False,True,False,False,False,False
0,1,1.2447454597110414,0,0,-0.1859830281348246,1,1,0.16401105133909177,-0.5857462153102034,1.28097638314437,0.20300813795210776,True,False,False,True,False,True,False
1,1,-0.7378063230712658,0,0,-1.3881151377130192,0,0,-1.3829103733873624,0.3763010761826121,-0.3176404852512464,-1.3251264005277117,False,True,False,False,False,False,False
1,1,1.2447454597110414,0,0,-0.38334800134915503,1,1,-0.16312193836684005,-0.43997459757959106,1.28097638314437,-0.12331018183545596,True,False,True,False,False,True,False
1,0,-0.7378063230712658,0,0,0.119035566832777,1,1,-0.15059344088874055,0.1318268141950736,-1.1169489194490545,-0.13830049194420654,True,False,True,False,False,False,True
1,1,-0.7378063230712658,0,0,0.6752459458913446,1,1,0.8328936111420716,-0.4256216716686703,-0.3176404852512464,0.8448007234060115,True,False,False,True,False,True,False
1,1,-0.7378063230712658,0,0,-0.16804075784261274,1,1,0.01923730270327514,-0.4132103800927624,-0.3176404852512464,0.05274622625029637,True,False,False,True,False,True,False
1,1,-0.7378063230712658,0,0,0.5855345944302853,1,0,-1.0248041538050179,3.4320647647327474,-0.3176404852512464,-1.0655468550009153,False,False,True,False,False,False,True
1,1,-0.7378063230712658,1,1,0.011381945079505846,1,0,-0.5080036328334129,0.6336148108893057,-0.3176404852512464,-0.5008188159305621,False,True,True,False,False,False,True
1,1,1.2447454597110414,0,0,1.3032254061187596,1,1,0.6091207256304607,0.3058487747562651,1.28097638314437,0.579201133128095,True,False,False,True,False,False,True
1,1,-0.7378063230712658,0,0,0.37022735092374304,1,1,-0.49999931500018263,1.1244349016819255,-0.3176404852512464,-0.4731305968600106,True,False,True,False,False,False,True
1,0,-0.7378063230712658,0,1,1.123802703196641,1,1,0.0714393755286898,0.8879713992648837,-1.1169489194490545,0.034805695535036214,False,False,False,True,False,False,True
1,1,0.2534695683198878,0,0,-0.5986552448556973,1,1,-0.5741262584122714,-0.12297698435370139,0.4816679489465618,-0.5351051635197257,True,False,True,False,False,True,False
1,1,-0.7378063230712658,0,0,-1.7110760029728325,1,1,-0.8626297142273964,-1.5219965726782085,-0.3176404852512464,-0.8126252397617821,False,False,True,False,False,True,False
1,0,-0.7378063230712658,1,0,-0.3115789201803076,1,1,-0.1418930954178381,-0.38226560600036424,-1.1169489194490545,-0.10540951896622987,False,False,True,False,False,True,False
0,0,-0.7378063230712658,0,0,2.22725232616767,1,1,0.7441500873388667,0.9038290538626822,-1.1169489194490545,0.6670897997098519,True,False,False,True,False,False,True
1,1,0.2534695683198878,0,0,0.04726648566392956,1,1,-0.43874888288502945,0.5405720510883291,0.4816679489465618,-0.4314088959855223,True,False,True,False,False,False,True
1,1,0.2534695683198878,0,0,0.5855345944302853,1,1,0.19672435030968496,0.1507472944138166,0.4816679489465618,0.19387840121034228,False,False,False,True,False,False,True
1,1,-0.7378063230712658,0,0,2.1106275692682934,1,0,-0.1561616619901181,2.4741202309141483,-0.3176404852512464,-0.2546747345171938,False,True,True,False,False,False,True
0,0,-0.7378063230712658,0,1,-0.2756943795958839,1,1,-0.9506772103929292,1.3687646798365127,-1.1169489194490545,-0.941278778913214,False,True,True,False,False,False,True
0,0,0.2534695683198878,0,0,-0.4551170825180025,1,1,-0.8292203876191311,0.6621556403526665,-0.3176404852512464,-0.8060869130122206,False,False,True,False,False,False,True
1,1,0.2534695683198878,0,0,-0.7421934071933922,1,1,-1.0021832555806716,0.6112166818288147,0.4816679489465618,-0.9684686499083414,True,False,True,False,False,False,True
1,1,1.2447454597110414,0,0,-0.3115789201803076,1,1,1.6093124409654056,-1.5474738407049107,1.28097638314437,1.7001254922175442,False,False,False,False,True,True,False
1,1,0.2534695683198878,1,0,0.04726648566392956,1,0,-0.5922229769917485,0.8770474612983643,0.4816679489465618,-0.7291818380128058,False,True,True,False,False,False,True
1,0,-0.7378063230712658,0,0,0.31640054004710744,1,1,0.8600386890112872,-0.7266065682909815,-1.1169489194490545,0.1202823574317415,False,True,False,True,False,True,False
1,1,1.2447454597110414,0,1,-0.5268861636868499,1,1,0.4716552671902022,-1.159289435609631,1.28097638314437,0.5391339478640137,False,False,False,True,False,True,False
1,1,-0.7378063230712658,1,0,-0.25775210930367204,1,1,0.5666630397324568,-0.9879450946360863,-0.3176404852512464,0.6221388033066172,True,False,False,True,False,True,False
1,0,-0.7378063230712658,0,1,-0.3115789201803076,1,0,1.4575784159528669,-1.4912034370755496,-1.1169489194490545,1.4240805262787426,False,True,False,False,True,True,False
1,1,1.2447454597110414,0,0,-0.4551170825180025,1,1,1.2209290191443205,-1.4929590730090512,1.28097638314437,1.3076664158597215,False,True,False,True,False,True,False
1,1,0.2534695683198878,1,0,-0.006560325212706013,1,1,0.14382624984659811,-0.3827110753888995,0.4816679489465618,0.03568278814778198,False,True,False,True,False,True,False
1,1,0.2534695683198878,0,0,-0.25775210930367204,1,1,-0.5114837710217739,0.25752599689229394,0.4816679489465618,-0.4588080731723281,True,False,True,False,False,False,True
1,1,-0.7378063230712658,0,0,-0.8498470289466633,1,1,-0.8762022531620043,0.06962536326135026,-0.3176404852512464,-0.8325990306247715,False,True,True,False,False,False,True
1,1,-0.7378063230712658,1,0,1.141744973488853,0,0,-0.22158825993130446,1.4816688467396226,-0.3176404852512464,-0.26830953786079126,True,False,True,False,False,False,False
0,0,1.2447454597110414,0,0,0.011381945079505846,1,0,-0.9632057078710287,1.9775397478418009,0.4816679489465618,-0.9701430994417657,False,True,True,False,False,False,True
1,0,-0.7378063230712658,1,1,-0.5986552448556973,1,1,-0.5027834255508714,-0.2422883929494621,-1.1169489194490545,-0.46154898758715945,False,False,True,False,False,True,False
1,1,0.2534695683198878,1,0,2.22725232616767,1,1,1.2414618344556503,0.34883796918832377,0.4816679489465618,0.9191941241052902,True,False,False,True,False,False,True
1,0,-0.7378063230712658,0,1,0.9802645408589462,0,0,2.2135949356469347,-1.0399697921552515,-1.1169489194490545,2.2513931497706983,False,True,False,False,True,False,False
0,0,2.236021351102195,0,0,2.1106275692682934,1,1,-1.0829224615506463,7.1053301886728635,1.28097638314437,-1.2101874004119453,False,False,True,False,False,False,True
1,0,-0.7378063230712658,1,0,-0.4012902716413669,0,0,-0.052105530158124885,-0.5891191907413761,-1.1169489194490545,-0.007852899721249033,False,False,False,True,False,False,False
1,1,2.236021351102195,0,0,-0.7780779477778159,1,0,-0.32877651613282255,-0.7243387818598469,2.080284817342178,-0.2721767189260807,False,True,True,False,False,True,False
1,1,-0.7378063230712658,0,0,2.22725232616767,1,0,2.2135949356469347,-0.3711988639661529,-0.3176404852512464,2.1821227672867773,False,False,False,False,True,True,False
1,1,2.236021351102195,1,0,-0.16804075784261274,1,0,-0.4397929243415377,0.24864334142390027,2.080284817342178,-0.42052497401826455,True,False,True,False,False,False,True
1,1,0.2534695683198878,0,0,2.22725232616767,1,1,1.4401777250110621,0.16999789613291583,0.4816679489465618,1.3847110283202553,False,True,False,False,True,False,True
1,0,-0.7378063230712658,0,0,-0.06038713608934159,1,1,-0.6701780724110344,0.9047748987763494,-1.1169489194490545,-0.6640377775933949,True,False,True,False,False,False,True
0,0,0.2534695683198878,0,0,0.31640054004710744,1,0,-0.9444129616538793,2.4920898799490225,-0.3176404852512464,-2.3581022912663534,True,False,True,False,False,False,True
0,0,-0.7378063230712658,0,0,-0.3115789201803076,1,1,0.34985043059756793,-0.8739197442478682,-1.1169489194490545,0.40158987904701965,False,False,False,True,False,True,False
1,0,-0.7378063230712658,0,1,-0.16804075784261274,1,1,-0.35800967691505475,0.10598055657422278,-1.1169489194490545,-0.33620447965654227,True,False,True,False,False,False,True
1,0,-0.7378063230712658,0,0,0.24463145887826002,1,1,0.4688711566395134,-0.4686387265788366,-1.1169489194490545,0.4934055284631176,False,False,False,True,False,True,False
1,1,1.2447454597110414,0,0,0.22668918858604814,1,1,-0.034704839216320005,0.0857978269518588,1.28097638314437,-0.024796734285661228,True,False,False,True,False,False,True
1,1,2.236021351102195,0,0,0.40611189150816673,0,1,-0.017652162093351215,0.25872456229604385,2.080284817342178,-0.01718197569318411,False,True,False,True,False,False,False
0,0,-0.7378063230712658,0,0,-0.04244486579712973,1,0,-0.9663378322405536,1.884309574126019,-1.1169489194490545,-0.9703823065179692,False,False,True,False,False,False,True
0,0,0.2534695683198878,0,0,-0.8498470289466633,1,1,-0.6120597646654061,-0.4363406994594377,-0.3176404852512464,-0.5602617743671235,False,True,True,False,False,True,False
0,0,-0.7378063230712658,0,0,-1.9263832464793749,1,1,-1.0293283334498873,-1.7678118218251047,-1.1169489194490545,-0.9306739318681935,False,True,True,False,False,True,False
1,1,-0.7378063230712658,0,0,-0.02450259550491787,1,1,1.7231129597248094,-1.413358051856397,-0.3176404852512464,1.8015094246817807,False,True,False,False,True,True,False
1,0,-0.7378063230712658,0,0,-0.20392529842703647,1,1,-0.5236642546810373,0.3582770469508151,-1.1169489194490545,-0.5050049397641229,False,False,True,False,False,False,True
1,1,-0.7378063230712658,0,0,0.22668918858604814,1,1,-0.47041814039911434,0.8544496805083359,-0.3176404852512464,-0.4740276233957737,True,False,True,False,False,False,True
1,1,1.2447454597110414,0,0,-0.8498470289466633,1,1,-0.7985951715615545,-0.09946209874775758,1.28097638314437,-0.7525842636347116,True,False,True,False,False,True,False
1,1,0.2534695683198878,0,0,-0.4012902716413669,1,1,-0.5577696089269748,0.13813718935776467,0.4816679489465618,-0.5292047223067068,True,False,True,False,False,False,True
1,1,-0.7378063230712658,0,0,1.249398595242124,1,1,0.3731673564595865,0.5539086089764859,-0.3176404852512464,0.3389176250817117,True,False,False,True,False,False,True
1,1,-0.7378063230712658,0,0,-1.029269731868782,1,1,-0.6235442206869973,-0.6923628099564274,-0.3176404852512464,-0.5621355631307176,False,True,True,False,False,True,False
1,1,-0.7378063230712658,0,0,2.22725232616767,1,1,2.2135949356469347,-0.3711988639661529,-0.3176404852512464,2.1821227672867773,True,False,False,False,True,True,False
0,1,-0.7378063230712658,1,0,-0.23980983901146016,1,1,-0.7289924077943349,0.7664193273430983,-0.3176404852512464,-0.7147098099024959,False,False,True,False,False,False,True
1,0,0.2534695683198878,1,1,0.37022735092374304,0,0,0.09893246721674151,0.0587524620770527,-0.3176404852512464,0.10501297240075368,False,True,False,True,False,False,False
1,1,-0.7378063230712658,0,0,-0.4551170825180025,1,1,-0.5107877433841016,-0.024949017052507086,-0.3176404852512464,-0.47777520092296116,True,False,True,False,False,True,False
1,1,1.2447454597110414,0,0,-1.0651542724532057,1,1,-1.0119972495176182,-0.02040463732726447,1.28097638314437,-1.0383888826601044,False,True,True,False,False,False,True
0,0,-0.7378063230712658,0,0,-1.4957687594662903,1,1,-0.9458050169292238,-1.011170477971529,-1.1169489194490545,-0.8684800920552919,False,True,True,False,False,True,False
1,1,-0.7378063230712658,0,0,-0.16804075784261274,1,0,2.2135949356469347,-1.6558164022862196,-0.3176404852512464,2.315181703424956,False,False,False,False,True,True,False
1,0,-0.7378063230712658,0,0,-0.8677892992388753,1,1,0.005664763768667332,-1.1562956553732189,-1.1169489194490545,0.07762376217545698,False,False,False,True,False,True,False
0,0,-0.7378063230712658,0,1,-0.6883665963167567,1,0,-0.6534734091069017,-0.11689950508146399,-1.1169489194490545,-0.6316650866138588,True,False,True,False,False,True,False
1,1,-0.7378063230712658,0,0,-0.3115789201803076,1,1,-0.1707782423812342,-0.34581131894330447,-0.3176404852512464,-0.13519079995356167,False,False,True,False,False,True,False
0,0,-0.7378063230712658,0,0,-0.4012902716413669,1,1,-0.7206400761422685,0.48149381107744704,-1.1169489194490545,-0.6971280898015411,True,False,True,False,False,False,True
1,0,-0.7378063230712658,0,0,0.8905531893978869,1,1,1.1530663244712815,-0.5113549701996886,-1.1169489194490545,1.1629461347566237,False,False,False,True,False,True,False
1,1,-0.7378063230712658,0,0,0.029324215371717702,1,1,-0.24490518579332302,0.17082940222408954,-0.3176404852512464,-0.23055468766667747,False,False,True,False,False,False,True
1,1,1.2447454597110414,0,0,-0.1859830281348246,0,0,-0.6245882621435056,0.599661939417342,1.28097638314437,-0.6100567140634788,True,False,True,False,False,False,False
1,1,1.2447454597110414,0,0,-0.06038713608934159,1,1,-0.515659936847807,0.5475132124898904,1.28097638314437,-0.5047258648418853,False,True,True,False,False,False,True
0,0,-0.7378063230712658,0,0,0.10109329654056513,0,0,-0.27065820838719423,0.30182047821176083,-1.1169489194490545,-0.22546157033584527,False,True,True,False,False,False,False
1,1,-0.7378063230712658,0,0,0.621419135014709,1,1,-0.16625406273636492,0.7473071596906007,-0.3176404852512464,-0.1823544618116787,True,False,True,False,False,False,True
1,1,2.236021351102195,0,0,-0.4910016231024262,1,1,-0.18400276749700592,-0.5419937035961795,2.080284817342178,-0.13885864178868149,False,True,True,False,False,True,False
1,1,0.2534695683198878,0,0,1.123802703196641,1,1,0.2367459394758362,0.6271199832123463,0.4816679489465618,0.2052407373300066,True,False,False,True,False,False,True
0,1,0.2534695683198878,0,0,-0.04244486579712973,1,1,-0.5320165863331037,0.6080064542268826,0.4816679489465618,-0.5225866598650777,False,True,True,False,False,False,True
0,0,-0.7378063230712658,0,0,0.24463145887826002,1,0,0.46852314282067725,-0.46831796396168107,-1.1169489194490545,0.5306719975433157,False,False,False,True,False,True,False
1,1,0.2534695683198878,0,0,-0.43717481222579063,1,0,-0.43700881379084894,-0.12335911133617973,0.4816679489465618,-0.40270404684110633,False,True,True,False,False,True,False
1,1,-0.7378063230712658,1,0,-0.7960202180700278,0,0,-0.508351646652249,-0.5140766861485772,-0.3176404852512464,-0.45632629975671696,False,True,True,False,False,False,False
1,1,-0.7378063230712658,1,0,-0.5807129745634855,1,1,-0.5462851529053836,-0.14467368021479116,-0.3176404852512464,-0.5073970105261573,True,False,True,False,False,True,False
0,0,-0.7378063230712658,0,0,-0.09627167667376531,1,1,-0.415779970841847,0.3020167446794997,-1.1169489194490545,-0.39975382623459677,False,False,True,False,False,False,True
1,1,0.2534695683198878,0,0,-0.7421934071933922,1,1,-0.9628576940521926,0.4958852721454432,0.4816679489465618,-0.9279230504918535,False,True,True,False,False,False,True
1,0,-0.7378063230712658,0,0,0.04726648566392956,1,1,0.10624075741229956,-0.2853319336677839,-1.1169489194490545,0.13048852601642308,False,False,False,True,False,True,False
1,0,-0.7378063230712658,1,0,-0.16804075784261274,1,0,-1.45982142735014,4.84467551012495,-1.1169489194490545,-1.4721988845468104,False,True,False,False,False,False,True
0,0,-0.7378063230712658,0,0,-0.04244486579712973,1,1,-0.2668300563799972,0.11729472789995232,-1.1169489194490545,-0.24917297176451406,False,False,True,False,False,False,True
0,0,-0.7378063230712658,0,0,-0.5986552448556973,0,0,-0.672266155324051,0.059898503324186385,-1.1169489194490545,-0.6362897567537925,False,True,True,False,False,False,False
1,0,-0.7378063230712658,0,0,2.22725232616767,1,0,2.2135949356469347,-0.3711988639661529,-1.1169489194490545,2.1821227672867773,False,False,False,False,True,True,False
1,1,1.2447454597110414,1,0,0.8546686488134632,1,1,0.5123728839940256,0.027691583808071202,1.28097638314437,0.5043691861224432,False,False,False,True,False,False,True
0,0,-0.7378063230712658,0,0,-0.9575006506999345,1,1,-1.1406927554774384,0.5915760773604664,-1.1169489194490545,-1.0993149205916382,True,False,False,False,False,False,True
1,0,-0.7378063230712658,1,0,-0.47305935281021433,1,1,-0.3002393829882625,-0.37241048723684383,-1.1169489194490545,-0.25969808311746667,True,False,True,False,False,True,False
0,0,-0.7378063230712658,0,0,-1.4598842188818666,1,1,-1.2833784212002386,-0.1888012096686321,-1.1169489194490545,-1.218519780233033,False,False,False,False,False,True,False
1,1,1.2447454597110414,0,1,0.119035566832777,1,1,-0.1561616619901181,0.14023429470114532,1.28097638314437,-0.6156211262884976,False,False,True,False,False,False,True
1,1,-0.7378063230712658,0,0,0.3881696212159549,1,0,-0.6538214229257379,1.5632891353259748,-0.3176404852512464,-0.6720910824922447,False,False,True,False,False,False,True
1,1,0.2534695683198878,1,0,-0.47305935281021433,1,1,-0.4022074319072392,-0.2261663819290018,0.4816679489465618,-0.47546286585299447,False,True,True,False,False,True,False
1,1,1.2447454597110414,0,0,-0.3115789201803076,1,1,-0.8622817004085603,1.0129066066049435,1.28097638314437,-0.8481474905779971,True,False,True,False,False,False,True
1,1,-0.7378063230712658,0,0,-0.8857315695310871,1,1,-0.696975136461414,-0.3513086307958851,-0.3176404852512464,-0.6458181719558974,False,True,True,False,False,True,False
0,0,0.2534695683198878,0,0,-0.4551170825180025,1,1,-0.9235321325237136,0.9338188107130513,-0.3176404852512464,-0.9033245894889304,True,False,True,False,False,False,True
1,1,0.2534695683198878,0,1,0.31640054004710744,1,0,1.3242891233386416,-1.0148710357288884,0.4816679489465618,1.3713752338219118,False,False,False,True,False,True,False
1,1,-0.7378063230712658,0,0,-0.4012902716413669,1,1,-0.5664699543978773,0.15469974033163053,-0.3176404852512464,-0.538174987664337,True,False,True,False,False,False,True
1,1,2.236021351102195,0,0,-0.23980983901146016,1,1,-0.5789984518759768,0.418848509112436,2.080284817342178,-0.5600624351369542,True,False,True,False,False,False,True
1,1,1.2447454597110414,1,0,-0.16804075784261274,1,1,-0.3493093314441523,0.09156382483119496,1.28097638314437,-0.3272342142989123,False,False,True,False,False,False,True
0,0,-0.7378063230712658,0,0,-0.09627167667376531,1,1,-0.01521606536149853,-0.2948203303780571,-1.1169489194490545,0.013237190830690299,False,False,False,True,False,True,False
1,1,2.236021351102195,0,0,2.22725232616767,1,1,2.2135949356469347,-0.3711988639661529,2.080284817342178,2.1821227672867773,False,False,False,False,True,True,False
1,1,0.2534695683198878,0,1,2.22725232616767,0,0,2.2135949356469347,-0.3711988639661529,0.4816679489465618,2.1821227672867773,False,False,False,False,True,False,False
1,0,-0.7378063230712658,0,0,-0.13215621725818902,0,1,-0.4446651178052431,0.3067147115462602,-1.1169489194490545,-0.42754171492023313,False,False,True,False,False,False,False
1,1,-0.7378063230712658,0,1,0.8367263785212513,1,1,0.6206051816520519,-0.10109294462948265,-0.3176404852512464,0.6169559833222087,True,False,False,True,False,True,False
0,1,-0.7378063230712658,0,0,-0.4910016231024262,1,0,0.2050766819617513,-0.9285336206640316,-0.3176404852512464,0.2622916250045342,False,True,False,True,False,True,False
0,0,-0.7378063230712658,0,0,-1.262519245667536,1,1,-1.2858145179320912,0.35034290175870686,-1.1169489194490545,-1.2319951121924948,False,True,False,False,False,False,True
1,0,0.2534695683198878,0,0,-0.3654057310569432,1,1,-0.00616770607175999,-0.5991170459465661,-0.3176404852512464,0.03751670906534214,False,True,False,True,False,True,False
